Country,Rank,Account,Title,Link,Subscribers count,Views avg.,Likes avg.,Comments avg.,Shares avg.,Scraped
All,339,juliagisella,Julia Gisella,https://www.tiktok.com/@juliagisella,10000000.0,1500000.0,297000.0,6000.0,11700.0,2022-02-07 16:54:35.641971
All,340,notshanebennett,Shane Bennett,https://www.tiktok.com/@notshanebennett,2000000.0,4099999.9999999995,569800.0,2500.0,853.0,2022-02-07 16:54:35.641971
All,341,39jeshi,jessy,https://www.tiktok.com/@39jeshi,2100000.0,1600000.0,641300.0,5600.0,2000.0,2022-02-07 16:54:35.641971
All,342,emillyvickof,Emilly Vick,https://www.tiktok.com/@emillyvickof,8800000.0,6100000.0,522100.0,1600.0,902.0,2022-02-07 16:54:35.641971
All,343,haileybieber,Hailey Bieber,https://www.tiktok.com/@haileybieber,7400000.0,2600000.0,414500.0,3800.0,3300.0,2022-02-07 16:54:35.641971
All,344,robegrill,Roberto Morales,https://www.tiktok.com/@robegrill,9600000.0,3200000.0,387500.0,2800.0,3400.0,2022-02-07 16:54:35.641971
All,345,diegodiego_,Diego Cruz,https://www.tiktok.com/@diegodiego_,6900000.0,3100000.0,481400.0,3200.0,1900.0,2022-02-07 16:54:35.641971
All,346,nicollefigueroaa,Nicolle Figueroa,https://www.tiktok.com/@nicollefigueroaa,9100000.0,3700000.0,470100.0,3300.0,1100.0,2022-02-07 16:54:35.641971
All,347,danythegaggio,Daniele Cabras,https://www.tiktok.com/@danythegaggio,2600000.0,1800000.0,269900.0,2900.0,12700.0,2022-02-07 16:54:35.641971
All,348,klrdubs,KLR Dubs,https://www.tiktok.com/@klrdubs,6200000.0,2000000.0,385800.0,1500.0,8300.0,2022-02-07 16:54:35.641971
All,349,benoftheweek,ben de almeida,https://www.tiktok.com/@benoftheweek,10000000.0,2800000.0,432600.0,5500.0,772.0,2022-02-07 16:54:35.641971
All,350,cemresolmaz,cemre solmaz,https://www.tiktok.com/@cemresolmaz,10100000.0,2900000.0,218000.0,10000.0,1900.0,2022-02-07 16:54:35.641971
All,351,jimena.jimenezr,Jimena,https://www.tiktok.com/@jimena.jimenezr,22600000.0,3500000.0,485000.0,1800.0,2600.0,2022-02-07 16:54:35.641971
All,352,carolcastromx,Carol Castro,https://www.tiktok.com/@carolcastromx,7900000.0,3800000.0,527000.0,3200.0,517.0,2022-02-07 16:54:35.641971
All,353,kalebkonig,Kaleb,https://www.tiktok.com/@kalebkonig,1200000.0,2400000.0,332500.0,5000.0,4500.0,2022-02-07 16:54:35.641971
All,354,gemeasdafer,Fernanda Cintra,https://www.tiktok.com/@gemeasdafer,2200000.0,3600000.0,359900.0,2300.0,3400.0,2022-02-07 16:54:35.641971
All,355,montpantoja,Montpantoja,https://www.tiktok.com/@montpantoja,31600000.0,3300000.0,571300.0,3100.0,828.0,2022-02-07 16:54:35.641971
All,356,scottkress_,scottkress,https://www.tiktok.com/@scottkress_,2700000.0,1500000.0,357900.0,8300.0,5800.0,2022-02-07 16:54:35.641971
All,357,com.yamato0515,【コムドット】やまと,https://www.tiktok.com/@com.yamato0515,1600000.0,2100000.0,274900.0,8100.0,4600.0,2022-02-07 16:54:35.641971
All,358,imshawnsutton,Shawn Sutton,https://www.tiktok.com/@imshawnsutton,4600000.0,3300000.0,346900.0,1500.0,4800.0,2022-02-07 16:54:35.641971
All,359,vadim_rush,Вадим,https://www.tiktok.com/@vadim_rush,2800000.0,2300000.0,346000.0,5500.0,3600.0,2022-02-07 16:54:35.641971
All,360,jakepaul,Jake Paul,https://www.tiktok.com/@jakepaul,15900000.0,3800000.0,377900.0,3500.0,1600.0,2022-02-07 16:54:35.641971
All,361,barbaracoura,Bárbara Coura,https://www.tiktok.com/@barbaracoura,7300000.0,2700000.0,426800.0,3600.0,2600.0,2022-02-07 16:54:35.641971
All,362,lucaluceofficial,Luca Luce,https://www.tiktok.com/@lucaluceofficial,1600000.0,4099999.9999999995,286100.0,3700.0,2500.0,2022-02-07 16:54:35.641971
All,363,afrae.es,Afraa,https://www.tiktok.com/@afrae.es,5700000.0,4800000.0,317100.0,1700.0,3000.0,2022-02-07 16:54:35.641971
All,364,_bangtanbtss_,BTS,https://www.tiktok.com/@_bangtanbtss_,3700000.0,1700000.0,412900.0,1900.0,8100.0,2022-02-07 16:54:35.641971
All,365,_dirtyelbows,Audrey,https://www.tiktok.com/@_dirtyelbows,5600.0,2700000.0,330700.0,4000.0,3800.0,2022-02-07 16:54:35.641971
All,366,maharanikemala,maharanikemala,https://www.tiktok.com/@maharanikemala,3000000.0,2900000.0,318800.0,5500.0,2100.0,2022-02-07 16:54:35.641971
All,367,leeansalinass,LeeanSalinas,https://www.tiktok.com/@leeansalinass,898300.0,4099999.9999999995,373300.0,2600.0,2100.0,2022-02-07 16:54:35.641971
All,368,iben_ma,Iben M.A.,https://www.tiktok.com/@iben_ma,5100000.0,4700000.0,376800.0,3600.0,334.0,2022-02-07 16:54:35.641971
All,369,theonlycb3,Charles Brockman III,https://www.tiktok.com/@theonlycb3,5000000.0,2100000.0,416700.0,3200.0,4700.0,2022-02-07 16:54:35.641971
All,370,sehataqua,SehatAQUA,https://www.tiktok.com/@sehataqua,172600.0,24300000.0,123100.0,1300.0,965.0,2022-02-07 16:54:35.641971
All,371,divabry,✨Divabry✨,https://www.tiktok.com/@divabry,2700000.0,2600000.0,394100.0,2500.0,4200.0,2022-02-07 16:54:35.641971
All,372,efdewee,efdewe 🐣,https://www.tiktok.com/@efdewee,5900000.0,3400000.0,238800.0,7300.0,1300.0,2022-02-07 16:54:35.641971
All,373,murat_yilmaz87,دوشكازير,https://www.tiktok.com/@murat_yilmaz87,964900.0,5400000.0,223400.0,3000.0,2600.0,2022-02-07 16:54:35.641971
All,374,kaan.etm,Kaan,https://www.tiktok.com/@kaan.etm,2500000.0,1700000.0,384200.0,6400.0,4100.0,2022-02-07 16:54:35.641971
All,375,betel70,Betel70,https://www.tiktok.com/@betel70,524500.0,3400000.0,283600.0,2900.0,4200.0,2022-02-07 16:54:35.641971
All,376,jake.mutch,Jake Mutch,https://www.tiktok.com/@jake.mutch,589100.0,1200000.0,298500.0,1300.0,17400.0,2022-02-07 16:54:35.641971
All,377,robsonabreu,Robson Abreu,https://www.tiktok.com/@robsonabreu,2900000.0,2400000.0,159400.0,16700.0,773.0,2022-02-07 16:54:35.641971
All,378,jeison_giraldo,JeisonGiraldo,https://www.tiktok.com/@jeison_giraldo,23900000.0,4600000.0,565600.0,2200.0,395.0,2022-02-07 16:54:35.641971
All,379,gemelasabello2,gemelasabello2,https://www.tiktok.com/@gemelasabello2,12000000.0,5500000.0,463800.0,1100.0,1500.0,2022-02-07 16:54:35.641971
All,380,miketoks,Miketoks,https://www.tiktok.com/@miketoks,10600000.0,3300000.0,365800.0,2500.0,2900.0,2022-02-07 16:54:35.641971
All,381,nobrutv,Bruno Goes,https://www.tiktok.com/@nobrutv,7800000.0,3300000.0,328300.0,4200.0,1900.0,2022-02-07 16:54:35.641971
All,382,reba,Reba McEntire,https://www.tiktok.com/@reba,2400000.0,1900000.0,303400.0,7400.0,4000.0,2022-02-07 16:54:35.641971
All,383,mndiaye_97,mndiaye_97,https://www.tiktok.com/@mndiaye_97,14100000.0,2200000.0,427500.0,3700.0,3200.0,2022-02-07 16:54:35.641971
All,384,king.science,King Science,https://www.tiktok.com/@king.science,12700000.0,2200000.0,592900.0,3100.0,1900.0,2022-02-07 16:54:35.641971
All,385,ana_eusse,Ana Maria,https://www.tiktok.com/@ana_eusse,9600000.0,4400000.0,570200.0,2100.0,460.0,2022-02-07 16:54:35.641971
All,386,___nicoichi___,NICO【平成フラミンゴ】,https://www.tiktok.com/@___nicoichi___,1100000.0,2600000.0,297200.0,4900.0,3300.0,2022-02-07 16:54:35.641971
All,387,leaelui,Lea Elui,https://www.tiktok.com/@leaelui,16800000.0,3600000.0,454100.0,1900.0,2000.0,2022-02-07 16:54:35.641971
All,388,oironyoliveira,Kbuloso 😈,https://www.tiktok.com/@oironyoliveira,5600000.0,1600000.0,142800.0,705.0,26900.0,2022-02-07 16:54:35.641971
All,389,beasteater,BeastEater,https://www.tiktok.com/@beasteater,17400000.0,4800000.0,460200.0,2100.0,713.0,2022-02-07 16:54:35.641971
All,390,alejandroppuente,Alejandro Puente,https://www.tiktok.com/@alejandroppuente,351700.0,2000000.0,363900.0,5900.0,2900.0,2022-02-07 16:54:35.641971
All,391,chris,Chris Olsen,https://www.tiktok.com/@chris,6400000.0,3100000.0,431100.0,2500.0,2200.0,2022-02-07 16:54:35.641971
All,392,stephen_benihagan,STEPHEN,https://www.tiktok.com/@stephen_benihagan,8700000.0,5300000.0,209600.0,4800.0,788.0,2022-02-07 16:54:35.641971
All,393,milos.guzel,Milos,https://www.tiktok.com/@milos.guzel,4700000.0,3400000.0,490400.0,2500.0,1300.0,2022-02-07 16:54:35.641971
All,394,greeicybaila,Greeicy ,https://www.tiktok.com/@greeicybaila,8000000.0,4600000.0,494700.0,1400.0,1300.0,2022-02-07 16:54:35.641971
All,395,cocinaconcoqui,cocinaconcoqui,https://www.tiktok.com/@cocinaconcoqui,1600000.0,2600000.0,347800.0,1100.0,5600.0,2022-02-07 16:54:35.641971
All,396,gustavomeloof,Gustavo Melo,https://www.tiktok.com/@gustavomeloof,4400000.0,2400000.0,135200.0,3800.0,14800.0,2022-02-07 16:54:35.641971
All,397,mariajosegi,majo,https://www.tiktok.com/@mariajosegi,1400000.0,2500000.0,516299.99999999994,2700.0,2000.0,2022-02-07 16:54:35.641971
All,398,donday,Don Day,https://www.tiktok.com/@donday,3900000.0,6100000.0,356900.0,1400.0,1400.0,2022-02-07 16:54:35.641971
All,399,joslum,José L,https://www.tiktok.com/@joslum,10300000.0,3100000.0,539600.0,2200.0,1400.0,2022-02-07 16:54:35.641971
All,400,magicnonik,Magic Nonik,https://www.tiktok.com/@magicnonik,2200000.0,5200000.0,559400.0,1200.0,803.0,2022-02-07 16:54:35.641971
All,401,thetortoisewhisperer,Tortoise Whisperer,https://www.tiktok.com/@thetortoisewhisperer,5300000.0,3100000.0,339200.0,3000.0,2700.0,2022-02-07 16:54:35.641971
All,402,sammy_dao222,Sammy Đào,https://www.tiktok.com/@sammy_dao222,2200000.0,2000000.0,316700.0,7500.0,1800.0,2022-02-07 16:54:35.641971
All,403,dementekovacs,Martin Kovacs,https://www.tiktok.com/@dementekovacs,2000000.0,2300000.0,431100.0,3000.0,3000.0,2022-02-07 16:54:35.641971
All,404,ahmdpubg,احمد سبورات بوبجي,https://www.tiktok.com/@ahmdpubg,206600.0,6400000.0,131400.0,3000.0,4000.0,2022-02-07 16:54:35.641971
All,405,koolkuntkaz,kara,https://www.tiktok.com/@koolkuntkaz,282500.0,2900000.0,451500.0,2700.0,1800.0,2022-02-07 16:54:35.641971
All,406,anokhinalz,Аnokhina Liza,https://www.tiktok.com/@anokhinalz,33500000.0,3600000.0,403800.0,3500.0,560.0,2022-02-07 16:54:35.641971
All,407,murphslife,Aaron Murphy,https://www.tiktok.com/@murphslife,3700000.0,2000000.0,237400.0,3600.0,8900.0,2022-02-07 16:54:35.641971
All,408,jaywheeler,Jay Wheeler,https://www.tiktok.com/@jaywheeler,4600000.0,1900000.0,328400.0,3500.0,5900.0,2022-02-07 16:54:35.641971
All,409,skaijackson,Skai Jackson 🥰,https://www.tiktok.com/@skaijackson,19500000.0,2400000.0,492800.0,3400.0,1600.0,2022-02-07 16:54:35.641971
All,410,marianna.balsamo,Mariannita 👑,https://www.tiktok.com/@marianna.balsamo,1300000.0,7200000.0,420400.0,1100.0,770.0,2022-02-07 16:54:35.641971
All,411,lucaslopezvilet,Lucas Lopez,https://www.tiktok.com/@lucaslopezvilet,2400000.0,2000000.0,257300.0,2200.0,9200.0,2022-02-07 16:54:35.641971
All,412,twohottakes,Two Hot Takes,https://www.tiktok.com/@twohottakes,2600000.0,1800000.0,304700.0,8900.0,1500.0,2022-02-07 16:54:35.641971
All,413,farhakhalidi,Farha Khalidi,https://www.tiktok.com/@farhakhalidi,1200000.0,3000000.0,282200.0,5100.0,1600.0,2022-02-07 16:54:35.641971
All,414,egorkreed,Егор Крид,https://www.tiktok.com/@egorkreed,11800000.0,3300000.0,362200.0,3400.0,1400.0,2022-02-07 16:54:35.641971
All,415,zoekanolnot,zoe,https://www.tiktok.com/@zoekanolnot,1400000.0,1100000.0,306700.0,4800.0,11600.0,2022-02-07 16:54:35.641971
All,416,itsmenicksmithy2,Nick Smithyman 😎,https://www.tiktok.com/@itsmenicksmithy2,8400000.0,3300000.0,330100.0,2800.0,2200.0,2022-02-07 16:54:35.641971
All,417,jojohfsex,fullhyp3,https://www.tiktok.com/@jojohfsex,1200000.0,2600000.0,345300.0,3800.0,2400.0,2022-02-07 16:54:35.641971
All,418,zusjeofficial,ZUSJE,https://www.tiktok.com/@zusjeofficial,6900000.0,5900000.0,315000.0,2100.0,840.0,2022-02-07 16:54:35.641971
All,419,simplesmentenoix,Simplesmente Noix 🥰,https://www.tiktok.com/@simplesmentenoix,6100000.0,3000000.0,433900.0,3000.0,1200.0,2022-02-07 16:54:35.641971
All,420,lupillafran,Maria Guadalupe,https://www.tiktok.com/@lupillafran,398800.0,2900000.0,336600.0,3100.0,2500.0,2022-02-07 16:54:35.641971
All,421,otakoyakisoba,otakoyakisoba,https://www.tiktok.com/@otakoyakisoba,13300000.0,3800000.0,308100.0,2100.0,2500.0,2022-02-07 16:54:35.641971
All,422,wren.eleanor,Wren & Jacquelyn,https://www.tiktok.com/@wren.eleanor,16800000.0,3000000.0,383100.0,2200.0,2400.0,2022-02-07 16:54:35.641971
All,423,soylamorena,La Morena,https://www.tiktok.com/@soylamorena,6000000.0,2100000.0,211500.0,1800.0,10200.0,2022-02-07 16:54:35.641971
All,424,kikakiim,Kika Kim,https://www.tiktok.com/@kikakiim,27700000.0,3100000.0,407200.0,2700.0,1500.0,2022-02-07 16:54:35.641971
All,425,azizxj,Quran recitations -,https://www.tiktok.com/@azizxj,866800.0,959700.0,213200.0,10200.0,15600.0,2022-02-07 16:54:35.641971
All,426,renpc_,renpc_,https://www.tiktok.com/@renpc_,2500000.0,1800000.0,313100.0,2100.0,7500.0,2022-02-07 16:54:35.641971
All,427,maxthemeatguy,Max The Meat Guy,https://www.tiktok.com/@maxthemeatguy,3200000.0,4200000.0,441800.0,1200.0,1600.0,2022-02-07 16:54:35.641971
All,428,fishingarrett,Fishingarrett,https://www.tiktok.com/@fishingarrett,1900000.0,2100000.0,322300.0,3200.0,4400.0,2022-02-07 16:54:35.641971
All,429,pandasakha,PandaSakha,https://www.tiktok.com/@pandasakha,3000000.0,6000000.0,238600.0,2500.0,1100.0,2022-02-07 16:54:35.641971
All,430,internetfunny,INTERNETFUNNY,https://www.tiktok.com/@internetfunny,1900000.0,1700000.0,423900.0,1900.0,5100.0,2022-02-07 16:54:35.641971
All,431,larissagloor,𝗟𝗮𝗿𝗶𝘀𝘀𝗮 𝗚𝗹𝗼𝗼𝗿,https://www.tiktok.com/@larissagloor,2000000.0,1500000.0,302700.0,8000.0,3200.0,2022-02-07 16:54:35.641971
All,432,rug,FaZe Rug,https://www.tiktok.com/@rug,8700000.0,4300000.0,382400.0,2200.0,924.0,2022-02-07 16:54:35.641971
All,433,kulinaria.recetas,AGUS LIPORACE,https://www.tiktok.com/@kulinaria.recetas,2200000.0,2100000.0,182400.0,469.0,12700.0,2022-02-07 16:54:35.641971
All,434,steven_he,Steven He,https://www.tiktok.com/@steven_he,4400000.0,2000000.0,298800.0,2400.0,6300.0,2022-02-07 16:54:35.641971
All,435,gabifaye,Gabi Faye,https://www.tiktok.com/@gabifaye,10200000.0,5000000.0,249600.0,1300.0,2700.0,2022-02-07 16:54:35.641971
All,436,matheuskriwat,Matheuskriwat,https://www.tiktok.com/@matheuskriwat,9300000.0,2900000.0,267500.0,3900.0,2600.0,2022-02-07 16:54:35.641971
All,437,frontal,FrontaL Gaming,https://www.tiktok.com/@frontal,945500.0,2300000.0,233800.0,5700.0,3600.0,2022-02-07 16:54:35.641971
All,438,kbandkarla,KB AND KARLA,https://www.tiktok.com/@kbandkarla,758100.0,1900000.0,272100.0,883.0,9000.0,2022-02-07 16:54:35.641971
All,439,dylanswagmoney,Dylan,https://www.tiktok.com/@dylanswagmoney,5000.0,701600.0,391600.0,8100.0,10000.0,2022-02-07 16:54:35.641971
All,440,ashkaashh,Ashaley 🦋,https://www.tiktok.com/@ashkaashh,2400000.0,2400000.0,282200.0,3200.0,4100.0,2022-02-07 16:54:35.641971
All,441,yourdogsbestfriend,Your Dog’s Best Friend,https://www.tiktok.com/@yourdogsbestfriend,697200.0,1800000.0,285000.0,2700.0,6900.0,2022-02-07 16:54:35.641971
All,442,cerenyaldz,Ceren Yaldız,https://www.tiktok.com/@cerenyaldz,9000000.0,2100000.0,169300.0,12000.0,1800.0,2022-02-07 16:54:35.641971
All,443,cyrusdobre,Cyrus Dobre,https://www.tiktok.com/@cyrusdobre,9500000.0,3900000.0,268000.0,3800.0,893.0,2022-02-07 16:54:35.641971
All,444,juaniquilador,JuanSGuarnizo,https://www.tiktok.com/@juaniquilador,7300000.0,1800000.0,333800.0,6600.0,1500.0,2022-02-07 16:54:35.641971
All,445,vincentgiganteee,Vincent Gigante,https://www.tiktok.com/@vincentgiganteee,2000000.0,2400000.0,284500.0,2000.0,5000.0,2022-02-07 16:54:35.641971
All,446,mattcolbo,Your Friend Matthew,https://www.tiktok.com/@mattcolbo,211400.0,912700.0,454400.0,2800.0,8800.0,2022-02-07 16:54:35.641971
All,447,emiliamernes,Emilia Mernes,https://www.tiktok.com/@emiliamernes,2000000.0,3500000.0,509000.0,1400.0,1300.0,2022-02-07 16:54:35.641971
All,448,initiaraandini,tiara andini,https://www.tiktok.com/@initiaraandini,3700000.0,3300000.0,363500.0,1800.0,2200.0,2022-02-07 16:54:35.641971
All,449,coleandersonj,Cole Anderson James,https://www.tiktok.com/@coleandersonj,1100000.0,1900000.0,311400.0,2700.0,5300.0,2022-02-07 16:54:35.641971
All,450,la_lerma,LERMITA,https://www.tiktok.com/@la_lerma,10900000.0,2700000.0,384200.0,1200.0,3300.0,2022-02-07 16:54:35.641971
All,451,niti3_,Niti3_,https://www.tiktok.com/@niti3_,1500000.0,2500000.0,380200.0,1900.0,3100.0,2022-02-07 16:54:35.641971
All,452,stellajero16,Vester Ajero,https://www.tiktok.com/@stellajero16,1000000.0,1200000.0,246300.0,13600.0,2100.0,2022-02-07 16:54:35.641971
All,453,willikatiana,willikatiana,https://www.tiktok.com/@willikatiana,2800000.0,3900000.0,225300.0,4800.0,437.0,2022-02-07 16:54:35.641971
All,454,fedevigevani,Fede Vigevani,https://www.tiktok.com/@fedevigevani,12100000.0,2000000.0,372400.0,5500.0,674.0,2022-02-07 16:54:35.641971
All,455,edmatthewstokky,Ed matthews,https://www.tiktok.com/@edmatthewstokky,528000.0,2500000.0,226300.0,3900.0,4200.0,2022-02-07 16:54:35.641971
All,456,brawlstars,Brawl Stars,https://www.tiktok.com/@brawlstars,3700000.0,1700000.0,213400.0,10800.0,1800.0,2022-02-07 16:54:35.641971
All,457,cierraramirezofficial,Cierra Ramirez ,https://www.tiktok.com/@cierraramirezofficial,1200000.0,2900000.0,469700.0,1200.0,2100.0,2022-02-07 16:54:35.641971
All,458,ramizeinn,Rami,https://www.tiktok.com/@ramizeinn,13300000.0,3800000.0,279100.0,2700.0,1600.0,2022-02-07 16:54:35.641971
All,459,la.maraaa,LA MARA,https://www.tiktok.com/@la.maraaa,5600000.0,2800000.0,501900.0,2800.0,422.0,2022-02-07 16:54:35.641971
All,460,joejonas,joejonas,https://www.tiktok.com/@joejonas,4900000.0,1900000.0,249300.0,2300.0,7200.0,2022-02-07 16:54:35.641971
All,461,riaricis,Ria Ricis,https://www.tiktok.com/@riaricis,24700000.0,3900000.0,373200.0,1600.0,1500.0,2022-02-07 16:54:35.641971
All,462,pacodemiguel,Paco De Miguel,https://www.tiktok.com/@pacodemiguel,6200000.0,1700000.0,236600.0,1800.0,9300.0,2022-02-07 16:54:35.641971
All,463,lglinh138,haha,https://www.tiktok.com/@lglinh138,32600.0,1500000.0,185100.0,9200.0,6900.0,2022-02-07 16:54:35.641971
All,464,naple_13,☆Awys☆,https://www.tiktok.com/@naple_13,187400.0,4200000.0,47000.0,11500.0,11200.0,2022-02-07 16:54:35.641971
All,465,anardreams,ANAR DREAMS 💎,https://www.tiktok.com/@anardreams,14300000.0,4500000.0,146300.0,5500.0,1300.0,2022-02-07 16:54:35.641971
All,466,machikayt,MachikaYT,https://www.tiktok.com/@machikayt,11600000.0,3000000.0,368200.0,2400.0,1600.0,2022-02-07 16:54:35.641971
All,467,alena_sahnova,☆𝑺𝑨𝑯𝑵𝑶𝑽𝑨☆,https://www.tiktok.com/@alena_sahnova,12000000.0,4099999.9999999995,389600.0,1300.0,1400.0,2022-02-07 16:54:35.641971
All,468,doge_g,:),https://www.tiktok.com/@doge_g,292500.0,1400000.0,284000.0,1700.0,9200.0,2022-02-07 16:54:35.641971
All,469,calebcoffee,Caleb Coffee,https://www.tiktok.com/@calebcoffee,10300000.0,2700000.0,408500.0,3100.0,840.0,2022-02-07 16:54:35.641971
All,470,rosalia,La Rosalia,https://www.tiktok.com/@rosalia,15600000.0,3100000.0,460000.0,2100.0,978.0,2022-02-07 16:54:35.641971
All,471,frankiefictitious,Frankie Fictitious,https://www.tiktok.com/@frankiefictitious,1100000.0,3300000.0,969400.0,727.0,626.0,2022-02-07 16:54:35.641971
All,472,thinhung99,Thị Nhung,https://www.tiktok.com/@thinhung99,5600000.0,2800000.0,345500.0,3200.0,1300.0,2022-02-07 16:54:35.641971
All,473,judiitharias,Judith & Ángel 🙋🏻‍♀️🙋🏽‍♂️,https://www.tiktok.com/@judiitharias,15400000.0,5100000.0,471200.0,1300.0,475.0,2022-02-07 16:54:35.641971
All,474,nazdej,Naz Dej,https://www.tiktok.com/@nazdej,7300000.0,3100000.0,253600.0,2400.0,3200.0,2022-02-07 16:54:35.641971
All,475,nick.digiovanni,nick.digiovanni,https://www.tiktok.com/@nick.digiovanni,8199999.999999999,2900000.0,416800.0,2300.0,1200.0,2022-02-07 16:54:35.641971
All,476,itayvargas,Itayvargas✨,https://www.tiktok.com/@itayvargas,17200000.0,1600000.0,330400.0,1800.0,6100.0,2022-02-07 16:54:35.641971
All,477,damedamian,Dame,https://www.tiktok.com/@damedamian,4200000.0,1600000.0,644400.0,2100.0,1900.0,2022-02-07 16:54:35.641971
All,478,morimura,MoriMura🍕,https://www.tiktok.com/@morimura,5800000.0,1700000.0,349600.0,3400.0,3600.0,2022-02-07 16:54:35.641971
All,479,lgndfrvr,LGNDFRVR,https://www.tiktok.com/@lgndfrvr,15400000.0,2900000.0,276000.0,1600.0,3600.0,2022-02-07 16:54:35.641971
All,480,dababy,Dababy,https://www.tiktok.com/@dababy,6500000.0,1900000.0,314900.0,4900.0,2200.0,2022-02-07 16:54:35.641971
All,481,jaxwritessongs,Jax,https://www.tiktok.com/@jaxwritessongs,8100000.0,1800000.0,252200.0,4800.0,4600.0,2022-02-07 16:54:35.641971
All,482,ava_love33,Ava Love,https://www.tiktok.com/@ava_love33,2600000.0,2600000.0,396600.0,3200.0,758.0,2022-02-07 16:54:35.641971
All,483,francis.bourgeois,Francis Bourgeois,https://www.tiktok.com/@francis.bourgeois,2200000.0,2300000.0,244200.0,2400.0,4900.0,2022-02-07 16:54:35.641971
All,484,charlyokei,Charlyy,https://www.tiktok.com/@charlyokei,3500000.0,3300000.0,349000.0,2300.0,1200.0,2022-02-07 16:54:35.641971
All,485,oli_natu,Oli Natu,https://www.tiktok.com/@oli_natu,7200000.0,3200000.0,414000.0,1500.0,1600.0,2022-02-07 16:54:35.641971
All,486,myggglf,meyes,https://www.tiktok.com/@myggglf,186800.0,3400000.0,211700.0,4100.0,1500.0,2022-02-07 16:54:35.641971
All,487,oblomoffrecipe,oblomoffrecipe,https://www.tiktok.com/@oblomoffrecipe,4900000.0,2700000.0,235800.0,1500.0,4800.0,2022-02-07 16:54:35.641971
All,488,interesting.thingsz,News For You 🌍,https://www.tiktok.com/@interesting.thingsz,3700000.0,2700000.0,313000.0,3400.0,1300.0,2022-02-07 16:54:35.641971
All,489,yefersoncossio,Yef,https://www.tiktok.com/@yefersoncossio,10300000.0,4400000.0,395000.0,1500.0,804.0,2022-02-07 16:54:35.641971
All,490,elinaageeva,ELLI,https://www.tiktok.com/@elinaageeva,1800000.0,2300000.0,337200.0,1100.0,4100.0,2022-02-07 16:54:35.641971
All,491,official_eudy,Eudy,https://www.tiktok.com/@official_eudy,6900000.0,983100.0,317800.0,4500.0,8100.0,2022-02-07 16:54:35.641971
All,492,dez.thelez,Dez,https://www.tiktok.com/@dez.thelez,2700000.0,1300000.0,316400.0,2600.0,6900.0,2022-02-07 16:54:35.641971
All,493,theevaelfie,Eva Elfie,https://www.tiktok.com/@theevaelfie,3600000.0,2500000.0,192100.0,6300.0,1800.0,2022-02-07 16:54:35.641971
All,494,hotramyun,Hotramyun,https://www.tiktok.com/@hotramyun,669000.0,3800000.0,457000.0,1700.0,551.0,2022-02-07 16:54:35.641971
All,495,ryanbakery,ryanbakery,https://www.tiktok.com/@ryanbakery,996800.0,2000000.0,268800.0,3400.0,3800.0,2022-02-07 16:54:35.641971
All,496,joesantagato,Joe Santagato,https://www.tiktok.com/@joesantagato,1300000.0,1800000.0,200600.0,1700.0,9200.0,2022-02-07 16:54:35.641971
All,497,priimoraa,Prii Moraa,https://www.tiktok.com/@priimoraa,12300000.0,3000000.0,476700.0,1700.0,1000.0,2022-02-07 16:54:35.641971
All,498,tunico80,🌠Antonio Tonon🌠,https://www.tiktok.com/@tunico80,5200000.0,2400000.0,302000.0,2600.0,2800.0,2022-02-07 16:54:35.641971
All,499,boywithuke,boywithuke,https://www.tiktok.com/@boywithuke,3400000.0,2300000.0,322300.0,4100.0,1000.0,2022-02-07 16:54:35.641971
All,500,jacobsutherland,Jacob Sutherland,https://www.tiktok.com/@jacobsutherland,346800.0,1200000.0,264900.0,4400.0,7500.0,2022-02-07 16:54:35.641971
All,501,mimiermakeup,Mirta Miler,https://www.tiktok.com/@mimiermakeup,13100000.0,3500000.0,473500.0,1700.0,567.0,2022-02-07 16:54:35.641971
All,502,infinite,Infinite,https://www.tiktok.com/@infinite,7000000.0,3400000.0,295900.0,3000.0,754.0,2022-02-07 16:54:35.641971
All,503,payton,“payton”,https://www.tiktok.com/@payton,15300000.0,1600000.0,223900.0,6900.0,3400.0,2022-02-07 16:54:35.641971
All,504,asyrafjamall,A T A P,https://www.tiktok.com/@asyrafjamall,1900000.0,5000000.0,241000.0,886.0,2200.0,2022-02-07 16:54:35.641971
All,505,matheusevitoriaofc,Matheus e Vitoria,https://www.tiktok.com/@matheusevitoriaofc,6400000.0,2700000.0,247800.0,2500.0,3000.0,2022-02-07 16:54:35.641971
All,506,veydi_rush,veydi_rush,https://www.tiktok.com/@veydi_rush,7600000.0,2500000.0,355700.0,1300.0,2800.0,2022-02-07 16:54:35.641971
All,507,fedez,fedez,https://www.tiktok.com/@fedez,5100000.0,1400000.0,303200.0,2100.0,6500.0,2022-02-07 16:54:35.641971
All,508,wasyanka,Василий,https://www.tiktok.com/@wasyanka,2200000.0,2600000.0,141800.0,1000.0,9000.0,2022-02-07 16:54:35.641971
All,509,augustogimenez,AugustoGimenez,https://www.tiktok.com/@augustogimenez,11400000.0,3000000.0,398100.0,2000.0,973.0,2022-02-07 16:54:35.641971
All,510,anggun_mans,anggun✨,https://www.tiktok.com/@anggun_mans,12900000.0,5600000.0,197900.0,2100.0,1200.0,2022-02-07 16:54:35.641971
